,peopleCd,movieCd
1360,10029181,20144641
1361,10045147,20144641
1362,10031684,20136802
1363,10001881,20136802
1364,10003883,20136312
1365,20188663,20148381
1366,20188664,20148381
1367,10029181,20124062
1368,10003753,20124062
1369,10055192,20100305
1370,10019069,20100305
1371,20222226,20100305
1372,20123348,20100305
1373,10034568,20100305
1374,20156933,20100305
1375,20167280,20100305
1376,10002556,20100305
1377,10090086,20100305
1378,10054296,20100305
1379,10040529,20100305
1380,10055192,19820021
1381,10019069,19820021
1382,20222226,19820021
1383,20123348,19820021
1384,10034568,19820021
1385,20156933,19820021
1386,20167280,19820021
1387,10002556,19820021
1388,10090086,19820021
1389,10054296,19820021
1390,10040529,19820021
1391,10062427,20100046
1392,10000533,20100046
1393,10061850,20100046
1394,20140752,20100046
1395,20161223,20060420
1396,10029181,20060420
1397,10003753,20060420
1398,10065839,20060138
1399,10040599,20060138
1400,10029350,20060138
1401,10004597,20050345
1402,10035846,20050345
1403,10061405,20050332
1404,10060160,20050332
1405,20134129,20050332
1406,10058483,20040484
1407,10037050,20040484
1408,20189612,20040484
1409,10003845,20040484
1410,10088237,20040484
1411,10002283,20040484
1412,10054469,20030100
1413,10019071,20030100
1414,10062188,20010007
1415,10056602,20010007
1416,10054870,20010007
1417,20111134,20010007
1418,20112662,20010007
1419,10053972,20010007
1420,10058842,20000046
1421,20110989,20000046
1422,10028764,20000046
1423,10058621,20000046
1424,10058650,20110183
1425,20151358,20110183
1426,20110989,20110183
1427,10005059,20110183
1428,20100135,20110183
1429,10050732,20110183
1430,10037178,20110183
1431,20249882,20192101
1432,20189960,20192101
1433,20212657,20192101
1434,10072551,20192101
1435,10083379,20192101
1436,10059238,20192101
1437,10017573,20192101
1438,10047074,20175527
1439,10019097,20175527
1440,10004249,20165444
1441,20258389,20165444
1442,10003489,20165444
1443,10057552,20160522
1444,20191709,20160522
1445,20151358,20160522
1446,20111288,20160522
1447,20112723,20160522
1448,10005932,20160522
1449,10057552,20081132
1450,20191709,20081132
1451,20151358,20081132
1452,20111288,20081132
1453,20112723,20081132
1454,10005932,20081132
1455,10055965,20136064
1456,20127954,19720089
1457,20204687,19720089
1458,20166961,19720089
1459,20197151,19720089
1460,10003696,19720089
1461,20274969,19720089
1462,10040658,19720089
1463,20127954,20148447
1464,20204687,20148447
1465,20166961,20148447
1466,20197151,20148447
1467,10003696,20148447
1468,20274969,20148447
1469,10040658,20148447
1470,20123348,20126001
1471,20113554,20126001
1472,10056129,20126001
1473,20114182,20126001
1474,10018841,20126001
1475,20123348,20121072
1476,20113554,20121072
1477,10056129,20121072
1478,20280830,20200474
1479,20356673,20200474
1480,20184482,20200474
1481,20280830,19870108
1482,20356673,19870108
1483,20184482,19870108
1484,10019069,20184621
1485,20111926,20184621
1486,10051267,20184621
1487,10054784,20153444
1488,20156200,20153444
1489,10001931,20148855
1490,20235810,20148855
1491,20232966,20133322
1492,10003851,20133322
1493,10004620,20136057
1494,20222226,20124937
1495,10062251,20124937
1496,10004596,20124937
1497,20214313,20124937
1498,20211834,20124937
1499,20125575,20126407
1500,10061758,20113532
1501,10061563,20113532
1502,10029406,20113532
1503,10062256,20100209
1504,10000783,20100209
1505,10066770,20100300
1506,10005544,20100300
1507,10004449,20100300
1508,20151358,20080736
1509,10060535,20080736
1510,10000873,20080736
1511,10000783,20080736
1512,20302369,20080399
1513,10002567,20080399
1514,10021417,20080399
1515,20171940,20080399
1516,10030297,20070421
1517,10004438,20070421
1518,10000783,20070421
1519,20188892,20070111
1520,20123348,20070111
1521,10060535,20070111
1522,20306729,20070111
1523,20237327,20070111
1524,10000783,20070111
1525,10035303,20070111
1526,10019001,20070111
1527,10059951,20070111
1528,10060063,20070084
1529,10003883,20070084
1530,10065271,20060338
1531,20111134,20060338
1532,10005328,20060338
1533,10072187,20060277
1534,20123348,20060277
1535,10005905,20060277
1536,10026804,20060277
1537,10043981,20060093
1538,10057485,20050333
1539,20302149,20050333
1540,20148100,20050333
1541,10004151,20050333
1542,10004407,20050189
1543,10000497,20050189
1544,10056678,20050189
1545,10004620,20050076
1546,10004407,20050076
1547,10003845,20050076
1548,10000783,20050076
1549,10030297,20040786
1550,10060414,20040786
1551,10004438,20040786
1552,10000783,20040786
1553,10057485,20040595
1554,20161109,20040595
1555,10060189,20040595
1556,10067370,20040595
1557,10054185,20040595
1558,10050570,20040595
1559,20302149,20040595
1560,10000783,20040595
1561,10035875,20040595
1562,10003697,20040441
1563,10005328,20040441
1564,10060458,20040441
1565,10004596,20030153
1566,10065637,20030153
1567,20135271,20030153
1568,10005838,20030153
1569,20126213,20030153
1570,10090086,20030153
1571,10026745,20030052
1572,20268650,20030052
1573,20189993,20030052
1574,10000783,20030052
1575,10060563,20030052
1576,20156887,20030052
1577,10006264,20030052
1578,10026745,20010094
1579,20268650,20010094
1580,20189993,20010094
1581,10000783,20010094
1582,10060563,20010094
1583,20156887,20010094
1584,10006264,20010094
1585,10060189,20020277
1586,20151358,20020277
1587,10003696,20020277
1588,10060556,20020277
1589,10051343,20020277
1590,10005705,20020277
1591,10030297,20020220
1592,10065970,20020220
1593,10029181,20020220
1594,10004438,20020220
1595,10000783,20020220
1596,10029181,20020204
1597,10060606,20020204
1598,20111130,20020204
1599,10035518,20020065
1600,10030297,20020065
1601,20151358,20020065
1602,10000873,20020065
1603,10000783,20020065
1604,10053360,20020065
1605,10026048,20020065
1606,10006294,20020065
1607,10005586,20010017
1608,20151358,20010017
1609,10004596,20010017
1610,10086324,20010017
1611,10065637,20010017
1612,10089595,20010017
1613,20153238,20010017
1614,10090477,20010017
1615,20126213,20010017
1616,10090086,20010017
1617,10003966,20010027
1618,10030297,20010027
1619,10058053,20010027
1620,10058049,20010027
1621,10029181,20010027
1622,10004610,20010027
1623,10001439,20010027
1624,10004438,20010027
1625,10000783,20010027
1626,10003966,19990067
1627,10029181,19990067
1628,10004438,19990067
1629,10050630,19970018
1630,10062253,19970018
1631,20172160,19970018
1632,20183664,19850019
1633,10029005,19850019
1634,10016457,19850019
1635,20183664,20149266
1636,10029005,20149266
1637,10016457,20149266
1638,10006204,20129370
1639,10060535,20136062
1640,20157905,20136062
1641,10083006,20136062
1642,10056931,20121464
1643,20136883,20121464
1644,20110862,20121464
1645,10027782,20119687
1646,20112203,20119687
1647,20170700,19850067
1648,10050423,19850067
1649,10006211,19850067
1650,10004652,20136058
1651,10027774,20136058
1652,10061758,20136058
1653,10003489,20136058
1654,20305729,20177308
1655,10054492,20177308
1656,20174301,20177308
1657,20114792,20177308
1658,20148100,20165748
1659,20245689,20165748
1660,20112264,20119719
1661,20112265,20119719
1662,20066385,20119507
1663,10056949,20119507
1664,20123348,19820019
1665,10055333,19820019
1666,10004760,19820019
1667,10006116,19820019
1668,20145264,19820019
1669,10028615,19820019
1670,10005615,19820019
1671,20123348,20112212
1672,10055333,20112212
1673,10004760,20112212
1674,10006116,20112212
1675,20145264,20112212
1676,10028615,20112212
1677,10005615,20112212
1678,10072304,20090076
1679,10054502,20090076
1680,10006085,20060015
1681,10005328,20060015
1682,10001906,20040775
1683,10070267,20040775
1684,10006353,20040775
1685,20123841,20040775
1686,10007424,20040586
1687,10007526,20040586
1688,20217107,20210029
1689,20363601,20210029
1690,20330632,20217391
1691,10058117,20139981
1692,10005151,20124082
1693,10005717,20124082
1694,10046996,20101190
1695,20332950,20207498
1696,20221426,20207498
1697,20112554,20207498
1698,20210686,20191282
1699,20218608,20191282
1700,20277209,20191282
1701,20310929,20191282
1702,20310732,20191282
1703,20277009,20191282
1704,20210667,20191282
1705,10057717,20199883
1706,20153455,20199883
1707,10055132,20191107
1708,20326119,20191107
1709,20216546,20191107
1710,20280049,20191107
1711,20285797,20181205
1712,20182340,20181205
1713,20112554,20181205
1714,20195285,20181168
1715,20166705,20181168
1716,10056728,20181168
1717,20187957,20181168
1718,20289971,20181168
1719,20187943,20181168
1720,20224633,20181168
1721,20305750,20173991
1722,10054718,20173991
1723,20374129,20173991
1724,10068288,20173991
1725,20237286,20177981
1726,20323268,20151230
1727,20182346,20151230
1728,10000489,20143717
1729,20111376,20143717
1730,10030331,20143717
1731,20166705,20143717
1732,10056728,20143717
1733,20226994,20143717
1734,20189119,20143717
1735,20224633,20143717
1736,20187948,20143717
1737,10029163,20143717
1738,20189151,20135770
1739,20160047,20135770
1740,10056145,20158798
1741,20219892,20158798
1742,10008226,20158798
1743,10056145,20149298
1744,10043799,20149298
1745,20110319,20149298
1746,20185912,20125232
1747,10087180,20125232
1748,10036678,20125232
1749,10089612,20125232
1750,10005983,20125232
1751,10056145,20173388
1752,10005660,20173388
1753,10005660,20173388
1754,10050952,20173388
1755,10026268,20173388
1756,20144849,20173388
1757,10031684,20196702
1758,10029478,20196702
1759,20231006,20196702
1760,20252150,20184187
1761,20133605,20184187
1762,20357472,20184187
1763,10001420,20184187
1764,20110576,20184187
1765,10005151,20186202
1766,10054496,20186202
1767,20210767,20186202
1768,20189544,20186202
1769,10029578,20100301
1770,10056570,20100301
1771,20112387,20100301
1772,10005852,20100301
1773,20122507,20100301
1774,20211526,20100301
1775,10005932,20090590
1776,10005838,20090590
1777,20136883,20090590
1778,10029553,20195791
1779,10058005,20185881
1780,10032094,20185881
1781,20112367,20185881
1782,10065227,20185881
1783,20112890,20186324
1784,20203375,20186324
1785,20343655,20186324
1786,20197466,20186324
1787,20112529,20186324
1788,10004652,20164389
1789,20280830,20170669
1790,10037252,20173826
1791,20203375,20151003
1792,20216346,20151003
1793,20169260,20151003
1794,20123348,20154907
1795,10001931,20154907
1796,10058005,20158483
1797,20065265,20142641
1798,20065265,20142641
1799,20066385,20149569
1800,10030346,20149569
1801,10057552,20156281
1802,10029478,20156281
1803,20218398,20156281
1804,20113564,20156281
1805,20111288,20156281
1806,20112403,20156281
1807,10029380,20156281
1808,20080184,20148553
1809,10053709,20148553
1810,10062089,20148553
1811,10061405,20148553
1812,10019026,20148553
1813,10026804,20148553
1814,20132141,20135386
1815,20064600,20135386
1816,10005032,20135386
1817,20245092,20130483
1818,20277209,20130483
1819,10089518,20130483
1820,20152031,20130483
1821,10001931,20137044
1822,20309432,20122784
1823,10072289,20122784
1824,20143992,20122784
1825,10002500,20134407
1826,20183664,20134407
1827,20280129,20134407
1828,10061231,20100043
1829,10029473,20100043
1830,10087738,20100043
1831,20374181,20081672
1832,20125862,20081672
1833,10000946,20081672
1834,10043339,20081672
1835,20135180,20000049
1836,10040817,20000049
1837,10000783,20000049
1838,20188669,20197961
1839,10057749,20197961
1840,20273352,20186707
1841,20188501,20186707
1842,20306790,20186707
1843,20125796,20186707
1844,20301370,20196669
1845,20278269,20196669
1846,20209127,20196669
1847,10062251,20196669
1848,20301370,20183391
1849,20278269,20183391
1850,20209127,20183391
1851,10062251,20183391
1852,20267871,20188750
1853,20188569,20188750
1854,20144401,20156554
1855,10088447,20156554
1856,20385688,20179039
1857,20124877,20179039
1858,20290811,20179039
1859,20189697,20179039
1860,10049814,20168323
1861,20203375,20168323
1862,20210767,20168323
1863,20258449,20162983
1864,20267689,20162983
1865,20184267,20162983
1866,20242027,20174042
1867,20113554,20174042
1868,20275249,20174042
1869,20186944,20174042
1870,20195811,20174042
1871,20127455,20201792
1872,20188669,20201792
1873,10058847,20201792
1874,10054419,20201792
1875,20216409,20201792
1876,20112567,20201792
1877,20267871,20196705
1878,20331092,20196705
1879,20214947,20196705
1880,20174041,20184243
1881,20310593,20184243
1882,10054492,20150977
1883,20110969,20150977
1884,10057485,20148846
1885,10043799,20148846
1886,10067370,20148846
1887,20179725,20148846
1888,10060635,20147282
1889,20160437,20147282
1890,20157081,20147282
1891,20177701,20147282
1892,10000783,20123381
1893,10042824,20123381
1894,10050150,20090670
1895,20165126,20090670
1896,10069221,20090670
1897,20128049,20090670
1898,10027774,20080637
1899,10062427,20080637
1900,10089855,20080637
1901,10054329,20080637
1902,20153842,20070042
1903,10057331,20070042
1904,10062089,20070042
1905,20111288,20070042
1906,20111309,20070042
1907,10065827,20070174
1908,20151358,20070174
1909,10007941,20070174
1910,10042218,20070174
1911,10052397,20070174
1912,20360353,20190621
1913,10040587,20190621
1914,10060606,20190621
1915,20214947,20185361
1916,10028999,20185361
1917,20333392,20172642
1918,10072117,20163521
1919,20310593,20163521
1920,20112451,20124060
1921,10000818,20124060
1922,10006033,20000039
1923,10014290,20000039
1924,10004760,19990061
1925,10035747,19970016
1926,10060246,19960049
1927,10058483,20116037
1928,20189612,20116037
1929,20131894,20116037
1930,20112075,20116037
1931,20031742,20116037
1932,20275149,20030402
1933,10006086,20030402
1934,10059483,20030402
1935,10029227,19990068
1936,10003851,19990068
1937,10057413,19990068
1938,10028631,19990068
1939,10058591,19980019
1940,20111601,19980019
1941,10002015,19970013
1942,10006219,19970013
1943,10053696,19970013
1944,10026718,19970013
1945,10055344,19960034
1946,10050360,19950056
1947,10000854,19940063
1948,10002015,19940063
1949,10005382,19930006
1950,10029478,19930006
1951,10006084,19930006
1952,10060090,19930020
1953,10058106,19920003
1954,10007420,19920003
1955,10060246,19910059
1956,10028460,19910006
1957,10060090,20090138
1958,10057543,20090138
1959,10060625,19890054
1960,10002015,19890054
1961,10058483,19890011
1962,10005382,19890011
1963,10055192,20090391
1964,10054296,20090391
1965,10086198,20090391
1966,10055192,19880029
1967,10054296,19880029
1968,10086198,19880029
1969,10001683,19880019
1970,10054296,19880019
1971,20328878,19880011
1972,20274591,19880011
1973,10004821,19880011
1974,10031373,19880011
1975,10007420,19880011
1976,10056977,19880008
1977,10040399,20110014
1978,10058081,20110014
1979,10004951,19870039
1980,10054898,19870039
1981,10058483,20080698
1982,10030242,20080694
1983,10004780,19850039
1984,10034284,19850039
1985,10003692,19830061
1986,10029141,19820036
1987,10005375,19820036
1988,10054296,19820036
1989,10005777,19800007
1990,10054296,19800007
1991,10003692,19770056
1992,10061882,20127648
1993,10045335,20127648
1994,20111376,20121086
1995,10060143,20121086
1996,10029163,20121086
1997,10006116,20121086
1998,10000783,20121086
1999,20279209,20225186
2000,20360353,20225186
2001,20341917,20196201
2002,20188501,20196201
2003,10066934,20196201
