,movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors,companys
1571,20181603,무문관,THE GATELESS GATE,2018.0,20180419.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,박대원,TBC
1572,20175046,파파 오랑후탄,PAPA ORANGHUTAN,2017.0,20180419.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,이성관,시네마미션
1573,20158485,옥자,Okja,2017.0,20170629.0,장편,개봉,미국,"어드벤처,액션,드라마",미국,어드벤처,봉준호,플랜 비 엔터테인먼트
1574,20173387,신 전래동화,New Old Story,2017.0,20180425.0,장편,개봉,한국,코미디,한국,코미디,이상훈,(주)스토리제이
1575,20174265,수성못,Duck Town,2017.0,20180419.0,장편,개봉,한국,"드라마,코미디",한국,드라마,유지영,한국영화아카데미
1576,20177266,나를 기억해,Marionette,2018.0,20180419.0,장편,개봉,한국,"미스터리,범죄,스릴러",한국,미스터리,이한욱,(주)오아시스이엔티
1577,20177934,원죄,ORIGINAL SIN,2017.0,20180419.0,장편,개봉,한국,드라마,한국,드라마,문신구,엠에스케이컨텐츠
1578,20177962,당신의 부탁,Mothers,2018.0,20180419.0,장편,개봉,한국,드라마,한국,드라마,이동은,(주)명필름
1579,20154909,살인자의 기억법,MEMOIR OF A MURDERER,2016.0,20170906.0,장편,개봉,한국,"범죄,스릴러",한국,범죄,원신연,(주)쇼박스
1580,20181366,미니특공대X,Mini Force X,2018.0,20180322.0,장편,개봉,한국,애니메이션,한국,애니메이션,이영준,(주)삼지애니메이션
1581,20090763,첩혈쌍웅,The Killer,1989.0,19890729.0,장편,개봉,홍콩,"드라마,범죄,스릴러,액션",홍콩,드라마,오우삼,(주)씨네마씨티
1582,20174846,뽀로로 극장판 공룡섬 대모험,"Pororo, Dinosaur Island Adventure",2017.0,20171207.0,장편,개봉,한국,애니메이션,한국,애니메이션,김현호,(주)오콘
1583,20182326,대부업자: 소울 앤 캐시,Soul & Cash,2016.0,20180405.0,장편,개봉,한국,코미디,한국,코미디,최우제,영화사 이지
1584,20141111,"님아, 그 강을 건너지 마오","My Love, Don't Cross That River",2014.0,20141127.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,진모영,아거스필름
1585,20111898,미쓰 마마,Bittersweet Joke,2012.0,20121018.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,백연아,프로덕션공방
1586,20161481,군함도,The Battleship Island,2017.0,20170726.0,장편,개봉,한국,"액션,드라마",한국,액션,류승완,(주)외유내강
1587,20174010,호랑이보다 무서운 겨울손님,A Tiger in Winter,2017.0,20180412.0,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,이광국,영화사 벽돌
1588,20150979,덕혜옹주,The Last Princess,2016.0,20160803.0,장편,개봉,한국,"사극,드라마",한국,사극,허진호,(주)하이브미디어코프
1589,20168041,용순,Yongsoon,2017.0,20170608.0,장편,개봉,한국,드라마,한국,드라마,신준,(주)아토
1590,20165045,머니백,Snatch Up,2016.0,20180412.0,장편,개봉,한국,"액션,드라마",한국,액션,허준형,(주)젠픽쳐스
1591,20141708,우리는 썰매를 탄다,Parallel,2014.0,20180307.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김경만,태흥영화(주)
1592,20182221,스파키,Spark : A Space Tail,2016.0,20180412.0,장편,개봉,한국,"애니메이션,어드벤처,코미디",한국,애니메이션,아론 우들리,(주)레드로버
1593,19960278,라스트맨 스탠딩 ,Last Man Standing,1996.0,19960921.0,장편,개봉,미국,"액션,드라마,범죄",미국,액션,월터 힐,뉴라인 시네마
1594,19850082,타잔-크리스포터 램버트/그레이스 토크,"Greystoke: The Legend Of Tarzan, Lord Of The Apes",1984.0,19850101.0,장편,개봉,영국,"가족,드라마,어드벤처",영국,가족,휴 허드슨,워너 브러더스 픽쳐스
1595,19780078,사망유희,The Game Of Death,1978.0,19780518.0,장편,개봉,"미국,홍콩",액션,미국,액션,로버트 클루즈,골든하베스트
1596,19980283,에너미 오브 스테이트,Enemy Of The State,1998.0,19981224.0,장편,개봉,미국,"드라마,액션,스릴러",미국,드라마,토니 스콧,제리부룩하이머필름
1597,20177473,비밥바룰라,Be-Bop-A-Lula,2018.0,20180124.0,장편,개봉,한국,코미디,한국,코미디,이성재,영화사김치(주)
1598,20182021,번개맨과 신비의 섬,Lightning Man and The Mystery Island,2017.0,20180405.0,장편,개봉,한국,"가족,뮤지컬",한국,가족,김지열,힘컨텐츠(주)
1599,20153447,바람 바람 바람,What a Man Wants,2017.0,20180405.0,장편,개봉,한국,코미디,한국,코미디,이병헌,(주)하이브미디어코프
1600,20181561,덕구,Stand by Me,2017.0,20180405.0,장편,개봉,한국,드라마,한국,드라마,방수인,(주)영화사두둥
1601,20173932,로마서 8:37,Romans 8:37,2016.0,20171116.0,장편,개봉,한국,드라마,한국,드라마,신연식,(주) 루스이소니도스
1602,20143081,그 사람 그 사랑 그 세상,He Who Loves the World,2014.0,20141120.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,권혁만,KBS
1603,20050027,코러스,The Chorus,2004.0,20050303.0,장편,개봉,프랑스,드라마,프랑스,드라마,크리스토퍼 파라티에,가라티필름
1604,20101047,하비의 마지막 로맨스,Last Chance Harvey,2008.0,20101028.0,장편,개봉,미국,"멜로/로맨스,드라마",미국,멜로/로맨스,조엘 홉킨스,오버츄어 필름
1605,20010057,새는 폐곡선을 그린다,The Bird Who Stops In The Air,1999.0,20020301.0,장편,개봉,한국,드라마,한국,드라마,전수일,(주)동녘필름
1606,20175504,월하,Wol-ha : Very Bad Moon Rising,2017.0,20171220.0,장편,개봉,한국,"공포(호러),미스터리,스릴러",한국,공포(호러),오인천,(주)영화맞춤제작소 영화공장
1607,20167802,인투 더 나잇,Into the Night,2016.0,20180329.0,장편,개봉,한국,"다큐멘터리,드라마",한국,다큐멘터리,갈재민,(주)시네마달
1608,20173838,야경 : 죽음의 택시,NIGHTSCAPE,2017.0,20171220.0,장편,개봉,한국,"공포(호러),미스터리,스릴러",한국,공포(호러),오인천,(주)영화맞춤제작소 영화공장
1609,20100473,유키와 니나,Yuki & Nina,2009.0,20100715.0,장편,개봉,프랑스,드라마,프랑스,드라마,이폴리트 지라르도,꼼 데 시네마
1610,20113322,만화방,Man Hwa Bang,2011.0,20120229.0,장편,개봉,한국,"코미디,성인물(에로)",한국,코미디,허재형,(주)영진크리에이티브
1611,20050362,게이샤의 추억,Memoirs of a Geisha,2005.0,20060202.0,장편,개봉,미국,드라마,미국,드라마,롭 마샬,콜럼비아 픽쳐스 코포레이션
1612,20172244,치즈인더트랩,Cheese in the Trap,2017.0,20180314.0,장편,개봉,한국,"멜로/로맨스,스릴러",한국,멜로/로맨스,김제영,(주)마운틴무브먼트스토리
1613,19950114,숀 코네리의 함정 ,Just Cause,1994.0,19950311.0,장편,개봉,미국,스릴러,미국,스릴러,안 글림처,워너브러더스 코리아(주)
1614,20100039,하치 이야기,Hachiko: A Dog'S Story,2009.0,20100218.0,장편,개봉,"미국,영국","드라마,가족",미국,드라마,라세 할스트롬,스션 필름
1615,20165450,남한산성,The Fortress,2017.0,20171003.0,장편,개봉,한국,"사극,드라마",한국,사극,황동혁,(주)싸이런픽쳐스
1616,20169643,침묵,Heart Blackened,2017.0,20171102.0,장편,개봉,한국,드라마,한국,드라마,정지우,(주)용필름
1617,20150964,조작된 도시,Fabricated City,2016.0,20170209.0,장편,개봉,한국,"범죄,액션",한국,범죄,박광현,(주)티피에스컴퍼니
1618,20161726,임금님의 사건수첩,The King's Case Note,2016.0,20170426.0,장편,개봉,한국,"코미디,어드벤처,액션",한국,코미디,문현성,(주)영화사람
1619,20159647,리얼,REAL,2016.0,20170628.0,장편,개봉,한국,액션,한국,액션,이사랑,(주)코브픽쳐스
1620,20173903,역모-반란의 시대,The Age of Blood,2015.0,20171123.0,장편,개봉,한국,"사극,액션",한국,사극,김홍선,Picsso
1621,20179163,반도에 살어리랏다,I'll Just Live in Bando,2017.0,20180125.0,장편,개봉,한국,"애니메이션,코미디",한국,애니메이션,이용선,스튜디오 수집
1622,20179936,풍뎅이뎅이,The Beetles,2017.0,20180208.0,옴니버스,개봉,한국,애니메이션,한국,애니메이션,이재한,(주)디씨지플러스
1623,20174301,폭력의 씨앗,The Seeds of Violence,2017.0,20171102.0,장편,개봉,한국,드라마,한국,드라마,임태규,(주)타이거시네마
1624,20151228,공조,Confidential Assignment,2016.0,20170118.0,장편,개봉,한국,액션,한국,액션,김성훈,(주)제이케이필름
1625,19760026,사랑의 스잔나,Susannah,1976.0,19760812.0,장편,개봉,"한국,홍콩","드라마,멜로/로맨스",한국,드라마,김정용,동아흥행㈜
1626,20050041,인게이지먼트,A Very Long Engagement,2004.0,20050311.0,장편,개봉,프랑스,"드라마,전쟁,미스터리",프랑스,드라마,장 피에르 주네,워너 브러더스 픽쳐스
1627,20189761,터닝메카드W: 반다인의 비밀 특별판,Turning Mecards W: Secret of Bandain,2018.0,20180208.0,장편,개봉,한국,애니메이션,한국,애니메이션,홍헌표,㈜희원엔터테인먼트
1628,20180063,라라,Love Again,2018.0,20180222.0,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,한상희,(주)도너츠컬처
1629,19910187,멤피스 벨,Memphis Belle,1989.0,19910405.0,장편,개봉,미국,"액션,전쟁",미국,액션,마이클 카튼-존스,이니그마 프로덕션
1630,19968054,데이라잇,Daylight,1996.0,19961221.0,장편,개봉,미국,"액션,어드벤처,드라마,스릴러",미국,액션,롭 코헨,유니버셜 픽쳐스
1631,19850096,레드 소냐 ,Red Sonja,1985.0,19850717.0,장편,개봉,"네덜란드,미국","액션,어드벤처,판타지",네덜란드,액션,리차드 플레이셔,디노 드 로렌티스 프로덕션즈
1632,20080052,밤과 낮,Night And Day,2008.0,20080228.0,장편,개봉,"한국,프랑스",드라마,한국,드라마,홍상수,(주)영화사봄
1633,20168593,퍼스트 스텝,First Step,2016.0,20180208.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김규민,(주)한마음프로덕션
1634,20179263,게스트하우스,Guest House,2017.0,20180222.0,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,조성규,하준사
1635,20020279,밀애,Ardor,2002.0,20021107.0,장편,개봉,한국,드라마,한국,드라마,변영주,(주)좋은영화
1636,20101109,두 여자,"Love, in between",2010.0,20101118.0,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,정윤수,(주)케이앤엔터테인먼트
1637,19980025,퇴마록,The Soul Guardians,1998.0,19980815.0,장편,개봉,한국,"SF,공포(호러),미스터리",한국,SF,박광춘,(주)폴리비젼
1638,20161725,마스터,Master,2016.0,20161221.0,장편,개봉,한국,"액션,범죄",한국,액션,조의석,영화사 집
1639,20154661,형,MY ANNOYING BROTHER,2016.0,20161123.0,장편,개봉,한국,"코미디,드라마",한국,코미디,권수경,굿초이스컷픽쳐스(주)
1640,20142621,시간이탈자,Time Renegades,2015.0,20160413.0,장편,개봉,한국,스릴러,한국,스릴러,곽재용,(주)씨제이이엔엠
1641,20142641,나를 잊지 말아요,Remember You,2015.0,20160107.0,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이윤정,(주)아티스트스튜디오
1642,20156557,탐정 : 더 비기닝,THE ACCIDENTAL DETECTIVE,2015.0,20150924.0,장편,개봉,한국,"코미디,범죄",한국,코미디,김정훈,(주)크리픽쳐스
1643,20129787,방황하는 칼날,Broken,2013.0,20140410.0,장편,개봉,한국,"범죄,스릴러",한국,범죄,이정호,(주)에코필름
1644,20149062,연애의 맛,Love Clinic,2014.0,20150507.0,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,김아론,(주)청우필름
1645,20113951,페이스메이커,PaceMaker,2011.0,20120118.0,장편,개봉,한국,드라마,한국,드라마,김달중,(주)드림캡쳐
1646,19860105,인도로 가는길 ,A Passage To India,1984.0,19860719.0,장편,개봉,"미국,영국","드라마,어드벤처",미국,드라마,데이빗 린,이엠아이 필름
1647,20080870,마린보이,Marine Boy,2009.0,20090205.0,장편,개봉,한국,"액션,스릴러,범죄",한국,액션,윤종석,리얼라이즈픽쳐스(주)
1648,19920174,신부의 아버지,Father Of The Bride,1991.0,19920425.0,장편,개봉,미국,"가족,코미디",미국,가족,찰스 샤이어,터치스톤 픽처스
1649,20169443,공동정범,The Remnants,2017.0,20180125.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김일란,성소수문화환경을 위한 모임 '연분홍치마'
1650,20151227,아빠는 딸,"Daddy You, Daughter Me",2016.0,20170412.0,장편,개봉,한국,코미디,한국,코미디,김형협,영화사김치(주)
1651,20161806,비치온더비치,Bitch on the Beach,2016.0,20161208.0,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,정가영,비치사
1652,19608013,스팔타카스,Spartacus,1960.0,19740123.0,장편,개봉,미국,"드라마,액션,사극",미국,드라마,스탠리 큐브릭,브라이나프로덕션즈
1653,20156708,석조저택 살인사건,The Tooth and the Nail,2017.0,20170509.0,장편,개봉,한국,스릴러,한국,스릴러,정식,주식회사 영화사다
1654,20161762,반드시 잡는다,The Chase,2017.0,20171129.0,장편,개봉,한국,스릴러,한국,스릴러,김홍선,(주)에이디사공육
1655,20179442,밤의 해변에서 혼자,On the Beach at Night Alone ,2016.0,20170323.0,장편,개봉,한국,드라마,한국,드라마,홍상수,(주)영화제작전원사 
1656,20160522,아기와 나,Baby Beside Me,2016.0,20171123.0,장편,개봉,한국,드라마,한국,드라마,손태겸,한국영화아카데미
1657,20124934,피에타,Pieta,2012.0,20120906.0,장편,개봉,한국,드라마,한국,드라마,김기덕,(주)김기덕 필름
1658,20040505,사마리아,Samaritan Girl,2004.0,20040305.0,장편,개봉,한국,드라마,한국,드라마,김기덕,(주)김기덕 필름
1659,20166083,천화,A Living Being,2017.0,20180125.0,장편,개봉,한국,드라마,한국,드라마,민병국,(주)맑은시네마
1660,20108787,거대한 서부,The Big Country,1958.0,19721020.0,장편,개봉,미국,서부극(웨스턴),미국,서부극(웨스턴),윌리엄 와일러,유나이티드 아티스트
1661,20170272,산상수훈,Sermon on the Mount,2017.0,20171207.0,장편,개봉,한국,드라마,한국,드라마,유영의,(주)그란
1662,20108705,17인의사자들,Hornets' Nest,1970.0,19720415.0,장편,개봉,"미국,이탈리아","드라마,전쟁",미국,드라마,필 칼슨,유나이티드 아티스트
1663,20170442,련희와 연희,The Namesake,2017.0,20171214.0,장편,개봉,한국,드라마,한국,드라마,최종구,장풍E&M
1664,20161681,미옥,A Special Lady,2017.0,20171109.0,장편,개봉,한국,"범죄,액션",한국,범죄,이안규,(주)영화사 소중한
1665,19810057,콰이강의 다리,The Bridge On The River Kwai,1957.0,19621103.0,장편,개봉,미국,"드라마,전쟁",미국,드라마,데이빗 린,콜럼비아 픽쳐스 코포레이션
1666,20168323,염력,Psychokinesis,2017.0,20180131.0,장편,개봉,한국,"드라마,코미디",한국,드라마,연상호,(주)영화사레드피터
1667,20108644,타겟트,Sitting Target,1972.0,19721119.0,장편,개봉,"미국,영국",액션,미국,액션,더글러스 힉콕스,메트로-골드윈-마이어
1668,20166384,하루,A Day,2017.0,20170615.0,장편,개봉,한국,스릴러,한국,스릴러,조선호,(주)라인필름
1669,20132800,10분,10 Minutes,2013.0,20140424.0,장편,개봉,한국,드라마,한국,드라마,이용승,(주)타이거시네마
1670,20060062,망종,Grain In Ear,2005.0,20060324.0,장편,개봉,"한국,중국",드라마,한국,드라마,장률,(주)두엔터테인먼트 
1671,20040698,쉘 위 댄스,Shall We Dance?,2004.0,20041112.0,장편,개봉,미국,드라마,미국,드라마,피터 첼섬,미라맥스 필름즈
1672,19980074,타이타닉,Titanic,1997.0,19980220.0,장편,개봉,미국,"드라마,멜로/로맨스,액션",미국,드라마,제임스 카메론,파라마운트 픽쳐스
1673,20168161,1급기밀,The Discloser,2016.0,20180124.0,장편,개봉,한국,드라마,한국,드라마,홍기선,(주)미인픽쳐스
1674,20020063,2009로스트메모리즈,2009 Lost Memories,2002.0,20020201.0,장편,개봉,한국,"SF,액션,드라마",한국,SF,이시명,(주)인디컴
