,peopleCd,peopleNm,repRoleNm,filmoNames
687,20241067,황성윤,감독,아이 캔 스피크
688,10006261,김현석,감독,아이 캔 스피크
689,10087180,하원준,감독,아이 캔 스피크
690,10029578,박훈정,감독,대호
691,20207326,김은진,감독,대호
692,10043799,안태훈,감독,"협녀, 칼의 기억"
693,20150573,박광호,감독,"협녀, 칼의 기억"
694,20112624,박유찬,감독,"협녀, 칼의 기억"
695,20165346,김준식,감독,"협녀, 칼의 기억"
696,20110989,박흥식,감독,"협녀, 칼의 기억"
697,20157905,유수민,감독,순수의 시대
698,20111254,안상훈,감독,순수의 시대
699,10058053,이해준,감독,나의 독재자
700,20156824,이태훈,감독,나의 독재자
701,20174301,최성현,감독,역린
702,20111735,이재규,감독,역린
703,20383752,황동욱,감독,숨바꼭질
704,20127463,최시영,감독,숨바꼭질
705,10002500,권호영,감독,숨바꼭질
706,10038824,스테판 릭,감독,숨바꼭질
707,20178069,이한욱,감독,숨바꼭질
708,20169260,허정,감독,숨바꼭질
709,20281592,김민정,감독,숨바꼭질
710,20251890,김진아,감독,숨바꼭질
711,10068508,존 폴슨,감독,숨바꼭질
712,20383752,황동욱,감독,숨바꼭질
713,20127463,최시영,감독,숨바꼭질
714,10002500,권호영,감독,숨바꼭질
715,10038824,스테판 릭,감독,숨바꼭질
716,20178069,이한욱,감독,숨바꼭질
717,20169260,허정,감독,숨바꼭질
718,20281592,김민정,감독,숨바꼭질
719,20251890,김진아,감독,숨바꼭질
720,10068508,존 폴슨,감독,숨바꼭질
721,20130878,조석현,감독,은밀하게 위대하게
722,20186285,유재선,감독,은밀하게 위대하게
723,10060556,장철수,감독,은밀하게 위대하게
724,20332472,김현승,감독,파파로티
725,10054502,윤종찬,감독,파파로티
726,10058032,이항배,감독,세계일주
727,10057103,이일형,감독,마이 웨이
728,20222226,이동진,감독,마이 웨이
729,10000854,강제규,감독,마이 웨이
730,10005151,김용화,감독,마이 웨이
731,10007424,나현,감독,마이 웨이
732,20304229,김동후,감독,마이 웨이
733,10065272,조근현,감독,마이 웨이
734,10037076,송민규,감독,마이 웨이
735,10058191,이혜영,감독,마이 웨이
736,20153842,김도영,감독,완득이
737,10058005,이한,감독,완득이
738,20151358,김태훈,감독,블라인드
739,10067361,조창열,감독,블라인드
740,20111254,안상훈,감독,블라인드
741,20239808,신규민,감독,블라인드
742,20157239,송예진,감독,종이꽃
743,20281492,고훈,감독,종이꽃
744,20284789,김경주,감독,종이꽃
745,20111090,이병수,감독,종이꽃
746,20100671,김홍익,감독,CCTV
747,10004369,김봉한,감독,국제수사
748,10005731,김주만,감독,국제수사
749,20167784,양우석,감독,강철비2 : 정상회담 확장판
750,20289969,권지수,감독,강철비2: 정상회담
751,20167784,양우석,감독,강철비2: 정상회담
752,20167784,양우석,감독,강철비
753,20110676,박인제,감독,특별시민
754,20114258,이민섭,감독,아수라
755,10004596,김성수,감독,아수라
756,10006219,김해곤,감독,아수라
757,10026359,모리타 요시미츠,감독,아수라
758,20173550,사토 케이이치,감독,아수라
759,20112451,배종대,감독,곡성
760,20113602,김의석,감독,곡성
761,10007437,나홍진,감독,곡성
762,20131414,이원태,감독,조선마술사
763,20204507,김덕근,감독,조선마술사
764,20191706,이윤미,감독,조선마술사
765,10003845,김대승,감독,조선마술사
766,10029381,박찬욱,감독,무뢰한
767,20222226,이동진,감독,무뢰한
768,10050533,오승욱,감독,무뢰한
769,10055857,이상빈,감독,살인캠프
770,20244869,김의곤,감독,남자가 사랑할 때
771,20308491,조재원,감독,남자가 사랑할 때
772,20308490,최지현,감독,남자가 사랑할 때
773,20140752,한동욱,감독,남자가 사랑할 때
774,20167784,양우석,감독,변호인
775,10028598,박명랑,감독,분노의 윤리학
776,10019069,류승완,감독,베를린
777,20165346,김준식,감독,베를린
778,10058763,임정빈,감독,회사원
779,10056931,이유빈,감독,회사원
780,20125795,임상윤,감독,회사원
781,20129092,박재웅,감독,회사원
782,20222226,이동진,감독,점쟁이들
783,10040587,신정원,감독,점쟁이들
784,10054495,윤종빈,감독,범죄와의 전쟁: 나쁜놈들 전성시대
785,20165346,김준식,감독,범죄와의 전쟁: 나쁜놈들 전성시대
786,20065829,정소영,감독,범죄와의 전쟁: 나쁜놈들 전성시대
787,20140752,한동욱,감독,범죄와의 전쟁: 나쁜놈들 전성시대
788,20279209,최재훈,감독,최면
789,20204687,최진,감독,최면
790,10050815,오치아이 마사유키,감독,최면
791,10012074,데이빗 카레라스,감독,최면
792,20275290,조경호,감독,거래완료
793,20142807,권오승,감독,미드나이트
794,20238549,한지수,감독,캠핑
795,20216464,문지민,감독,캠핑
796,10005731,김주만,감독,캠핑
797,10087712,한재림,감독,비상선언
798,20203375,오윤동,감독,비상선언
799,10049814,연상호,감독,방법: 재차의
800,20164846,김용완,감독,방법: 재차의
801,20272171,김영규,감독,방법: 재차의
802,10005660,김종관,감독,아무도 없는 곳
803,10060025,장건재,감독,달이 지는 밤
804,20137838,조지훈,감독,달이 지는 밤
805,10005660,김종관,감독,달이 지는 밤
806,20319542,김경은,감독,조제
807,10005660,김종관,감독,조제
808,10006553,김희정,감독,프랑스여자
809,20292041,박경은,감독,한낮의 피크닉
810,20305750,최이다,감독,한낮의 피크닉
811,20291650,표국청,감독,한낮의 피크닉
812,20113595,이우정,감독,한낮의 피크닉
813,20285569,강동완,감독,한낮의 피크닉
814,20177885,김한라,감독,한낮의 피크닉
815,20156999,임오정,감독,한낮의 피크닉
816,10079766,맥 카터,감독,헌트
817,20176442,크레이그 조벨,감독,헌트
818,20369114,송경용,감독,얼굴없는 보스
819,20310969,조하늘,감독,얼굴없는 보스
820,10037252,송창용,감독,얼굴없는 보스
821,10056570,이안규,감독,그대 이름은 장미
822,20130878,조석현,감독,그대 이름은 장미
823,10058251,이환,감독,어른들은 몰라요
824,20275489,난디아,감독,어른들은 몰라요
825,10004951,김영남,감독,어른들은 몰라요
826,10054898,이규형,감독,어른들은 몰라요
827,10058251,이환,감독,어른들은 몰라요
828,20275489,난디아,감독,어른들은 몰라요
829,10004951,김영남,감독,어른들은 몰라요
830,10054898,이규형,감독,어른들은 몰라요
831,20345913,이석민,감독,소리도 없이
832,20310596,홍의정,감독,소리도 없이
833,10057331,이정호,감독,용서는 없다
834,10000783,강우석,감독,용서는 없다
835,10006353,김형준,감독,용서는 없다
836,20120461,정연경,감독,나를 구하지 마세요
837,20257049,심명훈,감독,나를 구하지 마세요
838,20216150,손일성,감독,마약왕
839,20300393,김창민,감독,마약왕
840,20111283,우민호,감독,마약왕
841,20380254,이재은,감독,성적표의 김민영
842,20289890,임지선,감독,성적표의 김민영
843,20372623,김원호,감독,성적표의 김민영
844,20289849,이세리,감독,둠둠
845,10062063,정원희,감독,둠둠
846,10005375,김응천,감독,고교명랑교실
847,10054296,윤삼육,감독,고교명랑교실
848,20184481,강지숙,감독,해피 뉴 이어
849,20360353,김형남,감독,해피 뉴 이어
850,10003582,김경형,감독,해피 뉴 이어
851,10002002,곽재용,감독,해피 뉴 이어
852,10055390,이무영,감독,해피 뉴 이어
853,20125263,조동희,감독,사범
854,20303449,조성빈,감독,비행
855,20112043,박찬경,감독,비행
856,20309910,김상규,감독,창궐
857,20128773,김성훈,감독,창궐
858,10072117,최국희,감독,인생은 아름다워
859,20324451,BEFF,감독,인생은 아름다워
860,10017270,로베르토 베니니,감독,인생은 아름다워
861,20195495,권혁만,감독,그 사람 그 사랑 그 세상
862,20123348,소준문,감독,부산
863,10055906,이상철,감독,부산
864,20329515,이장희,감독,부산
865,20153926,윤미영,감독,부산
866,10065915,조성규,감독,부산
867,20110868,박지원,감독,부산
868,20218608,김태경,감독,죽도 서핑 다이어리
869,10058106,이현승,감독,죽도 서핑 다이어리
870,20302876,김지영,감독,유령선
871,20191506,김선웅,감독,뷰티풀 보이스
872,20219892,구정회,감독,뷰티풀 보이스
873,20181371,김재식,감독,"이,기적인 남자"
874,20112554,손승웅,감독,"이,기적인 남자"
875,20306550,배수민,감독,대립군
876,10062089,정윤철,감독,대립군
877,20244789,이성태,감독,두 남자
878,10003692,김기,감독,두 남자
879,10042229,아서 힐러,감독,두 남자
880,20244789,이성태,감독,두 남자
881,10003692,김기,감독,두 남자
882,10042229,아서 힐러,감독,두 남자
883,20112191,우문기,감독,범죄의 여왕
884,20249882,부은주,감독,범죄의 여왕
885,10002458,권오광,감독,범죄의 여왕
886,20112542,전고운,감독,범죄의 여왕
887,10006078,김태곤,감독,범죄의 여왕
888,20162031,이요섭,감독,범죄의 여왕
889,20186944,정희재,감독,범죄의 여왕
890,10058226,이홍민,감독,범죄의 여왕
891,10089901,홍창표,감독,궁합
892,20239206,정도수,감독,궁합
893,20283069,김홍선,감독,역모-반란의 시대
894,10057485,이준익,감독,대배우
895,20309910,김상규,감독,대배우
896,20122507,석민우,감독,대배우
897,20238528,김승주,감독,섬. 사라진 사람들
898,10057552,이지승,감독,섬. 사라진 사람들
899,20167821,장재일,감독,섬. 사라진 사람들
900,20238446,김민주,감독,섬. 사라진 사람들
901,10057407,이종필,감독,도리화가
902,10062188,정재은,감독,도리화가
903,20112191,우문기,감독,족구왕
904,20181542,김진유,감독,족구왕
905,10002458,권오광,감독,족구왕
906,20110184,한지혜,감독,족구왕
907,20112542,전고운,감독,족구왕
908,10006078,김태곤,감독,족구왕
909,20066385,이상용,감독,범죄도시 2
910,20332596,여장천,감독,범죄도시 2
911,20237307,엄홍식,감독,범죄도시 2
912,20358585,윤석호,감독,범죄도시 2
913,20310151,은정현,감독,범죄도시 2
914,20135271,강윤성,감독,범죄도시 2
915,20318793,양익준,감독,부기나이트
916,10083853,폴 토마스 앤더슨,감독,부기나이트
917,20318793,양익준,감독,부기나이트
918,10083853,폴 토마스 앤더슨,감독,부기나이트
919,20030155,김주호,감독,광대들: 풍문조작단
920,20209287,남대중,감독,기방도령
921,20066385,이상용,감독,롱 리브 더 킹: 목포 영웅
922,20235046,정태완,감독,롱 리브 더 킹: 목포 영웅
923,20135271,강윤성,감독,롱 리브 더 킹: 목포 영웅
924,20066385,이상용,감독,범죄도시
925,10055945,이석근,감독,범죄도시
926,20135271,강윤성,감독,범죄도시
927,10031745,브라이언 굿맨,감독,범죄도시
928,20344205,이형구,감독,그물
929,10061971,정영삼,감독,그물
930,20197151,김종우,감독,그물
931,10003696,김기덕,감독,그물
932,20292035,서지운,감독,그물
933,10019069,류승완,감독,인질
934,20186589,김미선,감독,인질
935,10086324,필감성,감독,인질
936,10076531,콘스탄틴 지아나리스,감독,인질
937,20111779,서승만,감독,귀신의 향기
938,20299851,이준학,감독,귀신의 향기
939,10036861,손승현,감독,박화영
940,10047036,양익준,감독,박화영
941,20189119,김다민,감독,박화영
942,20210671,김한울,감독,박화영
943,10058251,이환,감독,박화영
944,20237389,김은경,감독,속닥속닥
945,10072304,최상훈,감독,속닥속닥
946,20124877,임진승,감독,아웃도어 비긴즈
947,10040499,신연식,감독,프랑스 영화처럼
948,10031639,봉만대,감독,프랑스 영화처럼
949,10040499,신연식,감독,조류인간
950,10040499,신연식,감독,배우는 배우다
951,10003696,김기덕,감독,배우는 배우다
952,10057659,이창동,감독,화이: 괴물을 삼킨 아이
953,10060507,장준환,감독,화이: 괴물을 삼킨 아이
954,10040499,신연식,감독,러시안 소설
955,10006553,김희정,감독,청포도 사탕: 17년 전의 약속
956,20157100,정유원,감독,청포도 사탕: 17년 전의 약속
957,10007437,나홍진,감독,황해
958,20187944,박근범,감독,황해
959,20151358,김태훈,감독,황해
960,10089708,홍원찬,감독,황해
961,20128476,김봉주,감독,황해
962,20157905,유수민,감독,황해
963,20134129,조용선,감독,노브레싱
964,20167000,홍준표,감독,태일이
965,20329372,공선정,감독,태일이
966,20189960,오서로,감독,태일이
967,20304569,이호민,감독,태일이
968,20186154,오원재,감독,런 보이 런
969,20030698,손영호,감독,시니어퀸 : 58년 개띠 여고동창생
970,10004116,김문옥,감독,시니어퀸 : 58년 개띠 여고동창생
971,20180729,박영호,감독,아웃사이더
972,10004116,김문옥,감독,아웃사이더
973,10031987,브라이언 A 밀러,감독,아웃사이더
974,10037978,스가노 마사히로,감독,아웃사이더
975,10087262,하주택,감독,아웃사이더
976,10043561,안승호,감독,아웃사이더
977,10011879,데이빗 비숍,감독,아웃사이더
978,10052035,우디 앨런,감독,아웃사이더
979,10084267,프란시스 포드 코폴라,감독,아웃사이더
980,20309253,김도하,감독,에덴
981,20180729,박영호,감독,에덴
982,20236766,안드레스 라미레즈 풀리도,감독,에덴
983,10087262,하주택,감독,에덴
984,10043655,안제이 체크초트,감독,에덴
985,10054495,윤종빈,감독,돈
986,20123348,소준문,감독,돈
987,20240886,마르셀 레르비에,감독,돈
988,10004693,김소동,감독,돈
989,10017242,로베르 브레송,감독,돈
990,10054495,윤종빈,감독,돈
991,20123348,소준문,감독,돈
992,20240886,마르셀 레르비에,감독,돈
993,10004693,김소동,감독,돈
