,movieCd,movieNm,movieNmEn,openDt,repNationNm,genreCd,companys
4690,20108658,흑귀,Black Ghost ,19760508,한국,8,연방영화(주) 
4691,19740078,방랑의 영웅,A Wandering Hero,19750327,한국,0,(주)화천공사
4692,19730109,넋,Spirits,19731108,한국,8,우성사
4693,19710123,예산시악시,A Bride From Yesan,19711113,한국,1,세기상사㈜
4694,19710118,요검,Revenge Of The Sword,19711016,한국,2,덕영필림
4695,19710105,춘색한녀,Revenge Of A Woman,19710722,한국,8,세기상사㈜
4696,19780057,내장성의 대복수,Revenge Of Naejangseong,19691009,한국,2,동양영화사
4697,20181109,녹차의 중력,Gravity of the Tea,20191128,한국,6,영화사 키노(주)
4698,19748210,혼혈아 쥬리,"Julie, a half-blood",19740907,한국,1,신프로덕션
4699,19980006,A+삶,A+ Life,19990522,한국,5,정길채 필름
4700,19950029,삘구,Pil-Gu,19970726,한국,5,합동영화(주)
4701,19580048,인걸 홍길동,Hong Kil-Dong,19580906,한국,2,대원영화사
4702,19560001,청춘쌍곡선,Hyperbolae of Youth,19560410,한국,7,다이에 스튜디오
4703,20110262,법정스님의 의자,Empty Fullness,20110512,한국,6,㈜포춘미디어
4704,19760022,졸업생,Graduating Students,19760606,한국,5,남아진흥
4705,19750089,춘자의 사랑 이야기,Chun-Ja'S Love Story,19751019,한국,1,태창흥업
4706,19740060,잊을 수는 없겠지,The Unforgetables,19740926,한국,1,세경흥업(주)
4707,19748219,마음은 짚시,Gypsy in my mind,19740524,한국,1,(주)화천공사
4708,19810031,아가씨 참으세요,"Miss, Please Be Patient",19810919,한국,5,(주)동아수출공사
4709,19790011,도시의 사냥꾼,City Hunter,19790319,한국,5,삼영필림
4710,19950010,총잡이,Gun And Gun,19950729,한국,7,(주)김의석필름
4711,19840061,저하늘에도 슬픔이,Sadness Even In The Sky,19841110,한국,12,현진필름
4712,19720058,특공외인부대,A Special Foreign Legioni,19730317,한국,5,세기상사㈜
4713,19940050,만무방,Manmubang,19941022,한국,5,(주)대종필림
4714,19790035,화조,Flowers and Birds,19790622,한국,5,(주)우진필림
4715,20127001,화조,Flowers and birds,19720511,한국,1,남화
4716,19750098,학녀,Woman Like A Crane (Hagnyeo),19751127,한국,1,대영영화주식회사
4717,19750080,극락조,Bird of Paradise,19750705,한국,5,대영영화주식회사
4718,19730108,처녀 시절,An Age Of Maiden,19731020,한국,1,남화
4719,19730041,애인교실,Love Class,19730413,한국,1,남화
4720,19730002,삼일천하,Three Days Of Their Reign,19730215,한국,2,(주)삼영필림
4721,19720148,기로,A Crossroad,19721102,한국,1,한국예술영화
4722,19720008,작은 꿈이 꽃필 때,When A Little Dream Blooms,19720922,한국,5,(주)우진필림
4723,19720097,동업자,The Partner,19720505,한국,0,신창필름
4724,19710132,사랑할 때와 죽을 때,To Live And To Die,19711209,한국,5,신창필름
4725,19710028,두 딸의 어머니,Mothers Of Two Daughters,19711003,한국,1,남화
4726,19710084,갑순이,Gapsun-i,19710326,한국,1,삼영필림
4727,19830038,원한의 도전장,Challenge Of Spite,19830320,한국,2,동아흥행㈜
4728,19750016,격동,Violent Shaking,19750426,한국,0,남아진흥
4729,19740113,암살 지령,Order Of Assassination,19740621,한국,5,삼영필림
4730,19720050,별난 장군,An Odd General,19720922,한국,7,한국영화사
4731,19710194,사나이 현주소,A Man'S Destiny,19711218,한국,0,신창필름
4732,19650013,너를 노리고 있다,You Are Aimed,19651009,한국,5,합동영화(주)
4733,19910120,애마부인 6,Madame Emma 6,19920215,한국,19,연방영화(주) 
4734,19750141,김두한 3,Kim Du-Han 3,19751009,한국,0,신프로덕션
4735,19760005,우리에게 내일은 있다,There Is Tomorrow To Us,19761210,한국,12,한진흥업주식회사
4736,19740024,위험한 영웅,A Dangerous Hero,19740628,한국,0,(주)동아수출공사
4737,19730049,동풍,An Esterly Wind,19731111,한국,0,한진흥업주식회사
4738,19730004,앙케의 영웅들,Heroes Of Anke,19730411,한국,11,연방영화(주) 
4739,19748080,공포의 이중인간,A horrible double-faced man,19750403,한국,13,신프로덕션
4740,19560027,애정파도,The Wave Of Love,19561101,한국,1,한국영화사
4741,20100177,사이즈의 문제,A Matter Of Size,20100415,이스라엘,5,K5 FILM
4742,20151481,헝거게임: 더 파이널,The Hunger Games: Mockingjay - Part 2,20151118,미국,0,라이온스 게이트 필름즈
4743,20140402,헝거게임: 모킹제이,The Hunger Games: Mockingjay - Part 1,20141120,미국,14,라이온스 게이트 필름즈
4744,20060107,미션 임파서블 3,Mission: Impossible 3,20060503,미국,0,파라마운트 픽쳐스
4745,20060142,카포티,Capote,20060525,미국,5,유나이티드 아티스트
4746,19860052,춤추는 딸,Dancing Daughter,19860802,한국,12,(주)우진필림
4747,19850042,장남,The Oldest Son,19850622,한국,12,태흥영화(주)
4748,19820076,빨간앵두,Red Cherry,19821106,한국,5,신한영화(주)
4749,20080908,자유처녀,Free Maiden,19821029,한국,5,신한영화(주)
4750,19780043,영아의 고백,Young-Ah'S Confession,19780930,한국,5,동아흥행㈜
4751,19770032,영광의 9회말,The Last Inning,19770604,한국,5,(주)우진필림
4752,19760096,금욕,Ascetic,19760313,한국,5,남아진흥
4753,19740073,이조 상노비사,A Hidden History Of The Low Birth In Yi Dynasty,19750125,한국,2,대영영화주식회사
4754,19740070,여고 교사,A Teacher At Girls' High School,19741207,한국,1,신프로덕션
4755,19740030,만나야 할 사람,The One Who I Should Meet,19740928,한국,1,한진흥업주식회사
4756,19740057,너와 나 그리고 또 하나,"You And I, And Another",19740831,한국,1,국제
4757,19740116,속 이별,Farewell 2,19740809,한국,1,신프로덕션
4758,19740169,갈매기의 꿈,A seagull's dream,19740802,한국,5,동아흥행㈜
4759,19740006,눈으로 묻고 얼굴로 대답하고 마음 속 가득히 사랑은 영원히,"Ask with eyes, answer with a face and love is forever in bottom of your heart",19740706,한국,1,우성사
4760,19728178,리칭의 여선생,A woman teacher,19720706,한국,1,새한필림
4761,19710130,대합실의 여인,The Woman In The Waiting Room,19711203,한국,1,세기상사㈜
4762,19710107,잃어버린 계절,The Lost Season,19710812,한국,1,보한산업
4763,19940082,불사조,DEAD CENTER,19940122,미국,5,시네마 프로덕션
4764,19650042,무정의 사십계단,The Merciless 40 Stairs,19651218,한국,5,극동필름
4765,19748212,호랑이 아줌마,The Tigress,19740328,한국,1,동아흥행㈜
4766,19720010,우리의 팔도강산,Our Land Of Korea,19721125,한국,5,대양필름(주)
4767,19600035,제멋대로,As You Like It,19600903,한국,1,삼협영화사
4768,19750028,불꽃,Flame,19751215,한국,5,남아진흥
4769,19740029,잊지 못할 모정,Unforgettable Mother Love,19740919,한국,5,동아흥행㈜
4770,19740004,아빠하고 나하고,With My Daddy And I,19740516,한국,1,한진흥업주식회사
4771,19740001,외로운 산장에서,In A Lonely Mountain Villa,19740309,한국,1,대영영화주식회사
4772,19738034,아빠의 이름은,Daddy's name is...,19740309,한국,1,세경흥업(주)
4773,20108119,석양에 떠나라,Leave at sunset,19731006,한국,0,연방영화(주) 
4774,19710227,낙도의 무지개,Rainbow over the island,19720524,한국,5,신창필름
4775,19570021,전후파,The Postwar Generation,19570726,한국,5,미림영화사
4776,19560043,옥단춘,Ok-Dan-Chun,19560713,한국,1,동방영화사
4777,19710122,미워도 정 때문에,All For Love,19711111,한국,1,극동필름
4778,19710121,내실 사모님,An Inner Affair,19711106,한국,1,대양필름(주)
4779,19710004,설로혈로,Snow Road And Blood Road,19710813,한국,0,태창흥업
4780,19710099,청산에 우는 새야,The Crying Bird In Cheongsan,19710611,한국,1,태창흥업
4781,19710097,말썽난 총각,Bachelor In Trouble,19710529,한국,5,태창흥업
4782,19710232,미워도 다시 한번(대완결편),"Once More, for Love (final episode)",19710206,한국,5,세광필름
4783,20090953,오션스,Oceans,20100728,프랑스,6,가라티필름
4784,20090065,더 리더: 책 읽어주는 남자,The Reader,20090326,미국,5,미라지 엔터프라이즈
4785,20070592,올 더 킹즈 맨,All The King`S Men,20070921,미국,5,콜럼비아 픽쳐스 코포레이션
4786,20050004,네버랜드를 찾아서,Finding Neverland,20050225,미국,5,미라맥스 필름즈
4787,20090681,크리스마스 캐롤,A Christmas Carol,20091126,미국,15,월트 디즈니 픽쳐스
4788,19980074,타이타닉,Titanic,19980220,미국,5,파라마운트 픽쳐스
4789,19970136,쥬드 ,Jude,19970405,미국,5,브리티쉬브로드캐스팅코퍼레이션
4790,19960115,센스 앤 센서빌리티 ,Sense & Sensibility,19960316,미국,5,콜럼비아 픽쳐스 코포레이션
4791,20110089,허블 3D,IMAX: Hubble 3D,20110505,캐나다,6,워너브러더스사㈜
4792,20100312,인셉션,Inception,20100721,미국,5,워너 브러더스 픽쳐스
4793,19980111,아이언 마스크 ,The Man In The Iron Mask,19980404,미국,5,유나이티드 아티스트
4794,20000152,바스켓볼 다이어리,Basketball Diaries,20000429,미국,4,뉴라인 시네마
4795,20123329,스타트렉 다크니스,Star Trek Into Darkness,20130530,미국,0,파라마운트 픽쳐스
4796,19790092,엑소시스트 2,Exorcist Ⅱ-The Heretic,19790606,미국,8,워너 브러더스 픽쳐스
4797,19420001,카사블랑카,Casablanca,19990403,미국,5,워너브러더스사㈜
4798,19809030,그 사랑 한이 되어,Love Becomes Bitterness,19810205,한국,5,태창흥업
4799,19800021,갑자기 불꽃처럼,Sudden Flame,19800404,한국,5,현진필름
4800,19790018,오빠가 있다,Rely On Your Brother,19790405,한국,5,합동영화사
4801,19750074,정형 미인,A Remodeled Beauty,19750315,한국,8,연방영화(주) 
4802,19740132,나상,Nasang,19741221,한국,1,연방영화(주) 
4803,19950265,린다 해밀턴의 이중생활 ,Separate Lives,19950816,미국,10,인터스코프커뮤니케이션
4804,20100239,윌로우 트리,The Willow Tree,20100429,이란,5,마지드 마지디
4805,20101013,소셜 네트워크,The Social Network,20101118,미국,5,콜럼비아 픽쳐스 코포레이션
4806,20090921,엣지 오브 다크니스,Edge Of Darkness,20100602,영국,4,워너 브러더스 픽쳐스
4807,20060211,라스트 키스,The Last Kiss,20060706,이탈리아,1,판당고
4808,20101140,라스트 엑소시즘,The Last Exorcism,20101201,미국,8,스트라이크엔터테인먼트
4809,19970229,브레이크다운,Breakdown,19970913,미국,0,파라마운트 픽쳐스
4810,20070369,전염가,"The Suicide Song,Gloomy Sunday",20100812,일본,8,덴센 유타 필름
4811,20050058,화이트 노이즈,White Noise,20050408,미국,8,브라이트라이트픽쳐스
4812,20120561,에스엠타운 라이브인도쿄스페셜에디션3D,SMTOWN LIVE in TOKYO Special Edition 3D,20121011,한국,18,에스비에스 바이아컴 유한회사
4813,20060130,헷지,Over The Hedge,20060531,미국,15,드림웍스 애니메이션
4814,20100002,유윌 미스 미,You'Ll Miss Me,20100211,프랑스,5,선라이즈 필름
4815,20141561,먹이사슬,food chain,20140917,한국,1,주식회사 비엠미디어
4816,20100017,공자 춘추전국시대,Confucius,20100211,중국,5,베이징 다디 센츄리
4817,20151803,쿵푸팬더3,Kung Fu Panda 3,20160128,미국,15,드림웍스 애니메이션
4818,20159748,투모로우랜드,Tomorrowland,20150527,미국,0,월트 디즈니 픽쳐스
4819,20081456,단지 유령일 뿐,Nothing But Ghosts,20090319,독일,5,아르떼
4820,20060226,액스 취업에 관한 위험한 안내서,The Ax,20060810,벨기에,7,스튜디오 카날
4821,20090718,하늘에서 음식이 내린다면,Cloudy With A Chance Of Meatballs,20100211,미국,15,소니 픽쳐스 애니메이션
4822,19990170,바이러스,Virus,19990417,미국,0,브리티쉬브로드캐스팅코퍼레이션
4823,19910016,15년 3시간 전,15 Years And 3 Hours Ago,19911123,한국,5,세경영화㈜
4824,20138314,후쿠시마의 미래,Fukushima: Is There a Way Out?,20150409,한국,6,(주)리키필름
4825,20090925,리키,Ricky,20100204,프랑스,7,유로와이드 필름
4826,19950343,심플리 러브 ,Simply Love,19951202,독일,5,아비스타필름
4827,19920015,여자의 시대는 끝나지 않는다,The Age Of Women Will Not End,19930403,한국,5,실바벨픽쳐
4828,20143414,이불,Bedding,20141230,한국,7,(주)대양미디어
4829,20060197,몬스터 하우스,Monster House,20060810,미국,8,소니 픽쳐스 애니메이션
4830,19810066,13일의 금요일,Friday The 13th,19810808,미국,8,파라마운트 픽쳐스
4831,19800094,1941,1941,19800726,미국,7,콜럼비아 픽쳐스 코포레이션
4832,19950180,뉴 나이트메어 ,New Nightmare,19950513,미국,8,뉴라인 시네마
4833,19960347,솔드 아웃 ,Jingle All The Way,19961207,미국,12,1492픽쳐스
4834,20050019,텐 미니츠 - 첼로,Ten Minutes Older: The Cello,20050128,영국,5,마타도르 픽쳐스
4835,20141704,목숨,The Hospice,20141204,한국,6,(주)비트윈픽처스
4836,19960088,트뤼프,Les Truffes,19960210,프랑스,7,고몽
4837,19940229,애적정령 ,Spirit Of Love 4,19940625,홍콩,5,골든하베스트
4838,20100766,킬러스,Killers,20100902,미국,0,카탈스트 필름
4839,20000010,공포특공대,Terror Squad,20000722,한국,12,에이스엔젤피아픽쳐스
4840,19920042,정신나간 유령,The Foolish Ghost,19920801,한국,14,대원동화(주)
4841,20090142,밥풀때기 형사와 쌍라이트,The Doofus Detective And Twin Light Brothers,19900116,한국,0,신화프로덕션
4842,19890042,슈퍼 홍길동 3,Super Hong Kil-Dong 3,19890805,한국,2,(주)서울동화엔터프라이즈 
4843,20090191,안나와 알렉스 : 두자매 이야기,The Uninvited,20090409,미국,8,드림웍스 SKG
4844,19930039,개그특공대 로봇트윈스,Special Gag Force Robot Twins,19930116,한국,15,비유엠영화
4845,20100193,페르시아의 왕자: 시간의 모래,Prince Of Persia: The Sands Of Time,20100527,미국,0,월트 디즈니 픽쳐스
4846,20050070,브라더스,Brothers,20050423,덴마크,5,젠트로파 엔터테인먼트
4847,20100189,브라더스,Brothers,20100505,미국,5,라이온스 게이트 필름즈
4848,20040490,투모로우,The Day After Tomorrow,20040603,미국,9,센트로폴리스 엔터테인먼트
4849,19980081,굿모닝 스쿨,High School High,19980214,미국,7,트라이스타 픽쳐스
4850,19860105,인도로 가는길 ,A Passage To India,19860719,미국,5,이엠아이 필름
4851,19910088,어둔 밤 어둔 곳에,"Dark Night, Dark Place",19921031,한국,5,범진영화(주)
4852,19900059,적과 적,Enemy And Foe,19911102,한국,0,동서영화㈜
4853,19930318,킬리만자로의 복수,Beyond The Killimanjaro Across The River,19930626,이탈리아,5,메두사 프러두지오네
4854,19930380,기적의 열쇠,American Rickshaw,19931127,이탈리아,8,내쇼날시네마트레픽
4855,19940194,육체의 법칙 ,Sexual Outlaws,19940522,미국,5,엑시스필름즈인터내셔널
4856,19960146,씨클로 ,Cyclo,19960420,프랑스,5,까날 플러스
4857,19940284,공포의 데몬스 2,Night Of The Demons 2,19940813,미국,8,블루라이더픽쳐스
4858,20121864,나인뮤지스; 그녀들의 서바이벌,9 Muses of Star Empire,20140925,한국,6,(주)민치앤필름
4859,19960011,96 옐로우 하우스,96 Yellow House,19961116,한국,19,(주)유성필름
4860,19960026,여자가 타락하는 이유,The Reason Behind A Woman'S Fall,19960824,한국,19,(주)서강기획
4861,19920005,13월의 겨울,The Winter Of The 13Th Month,19930528,한국,1,인창영화(주)
4862,19900016,소쩍궁 탐정,Detective Sotseokung,19900220,한국,11,(주)삼도필림
4863,19880075,대남,Dae-Nam,19881210,한국,5,효동흥업
4864,19850052,돌아이,Imbecile,19850803,한국,5,태흥영화(주)
4865,19840024,추적,The Pursuit,19840319,한국,5,(주)동아수출공사
4866,19830091,이상한 관계,A Weird Relationship,19831126,한국,5,한림영화
4867,20060215,레이디 인 더 워터,Lady In The Water,20061013,미국,3,레젼데리 픽쳐스
4868,20040650,빌리지,The Village,20040924,미국,8,터치스톤 픽처스
4869,20100335,여대생 기숙사,Sorority Row,20100623,미국,8,카쯔 엔터테인먼트
4870,20100128,프로포즈 데이,Leap Year,20100408,미국,1,유니버셜 픽쳐스
4871,20090854,줄리 & 줄리아,Julie & Julia,20091210,미국,5,콜럼비아 픽쳐스 코포레이션
