num,movie,sentence,score
4568,자백,"아 몰입감 좋네요ㅎ! 스토리 전개 탄탄하고 배우들 연기 훌륭해요 예상 못한 반전이 4,5번 있어요 강추합니다! ",10
4569,정직한 후보2,1을 굉장히 재미있게 봤는데 재미로만 보면 1보다는 덜 신선하지만 그래도 너무 재밌게 봤습니다. 정치풍자로한 블랙코미디로도 좋았고 무엇보다 라미란 김무열 배우의 연기랑 시너지가 너무 좋았습니다 ~! ,6
4570,리멤버,다른나라에서보면 반일에 미친나라인줄알겠네 영화인들 그렇게 소재가 없나? 민주당이좋아할만하네 반중영화는 없냐?,1
4571,20세기 소녀,김유정 배우 팬인데 이번 영화보고 변우석 배우한테 빠졌어요 연기도 좋고 배우들 멋있고 이 가을 감성에 딱인 첫사랑 영화입니다 추천해요!!!,10
4572,애프터: 에버 해피,3편에 비해 4편은 그래도 어느정도의 서사와 스토리가 이어지긴 하지만 이 영화는 왜 기어이 또 5편까지 나오는가 싶었습니다 ... 두 주인공의 얼굴만 남은 영화인거 같아요,4
4573,자백,"고통없는 구원은 없어요, 내가 도와줄게요스토리도 좋지만 연기가 너무 돋보인 웰메이드 영화. 요즘 추리물 스릴러 볼게 많이 없어서 아쉬웠는데 만족.",9
4574,늑대사냥,그니까 이게...범죄영화에서 결국 그 소년은 송중기가 되는....???,4
4575,자백,누워주세요 소지섭 김인딕 나나 예상가능한 스토리 나나는 이뻤다 ,6
4576,리멤버,역시 이성민님과 남주혁님 믿고 보길 잘했다 오랜만에 괜찮은 영화 봤습니다 스토리도 마음에 들었어요ㅎㅎ,10
4577,시동,이렇게 맛깔나는 영화가 된 건배우의 힘이 큰 것 같다마동석의 재발견,10
4578,리멤버,영화 재밌게 잘 봤습니다,8
4579,자백,재밌게 봤습니다 쫄깃하네요,10
4580,리멤버,"누구나 생각해 볼 문제 특히 잘 모르는 세대들에게 한번은,누구나 ,모두에게 던져주어야하는 화두",8
4581,자백,쫄깃쫄깃한 구성이 좋아요.,10
4582,장르만 로맨스,관계의 다면성을 여러 각도로 유쾌하게 풀어주었다.,9
4583,자백,원작을 너무 재밌게 봤나보다.. 원작에 비해 짜임새라던지 긴장감 같은게 너무 부족해보임.. 명배우들 사이에서 전혀 예상 못했던 나나의 재발견,7
4584,블랙 아담,"최근히어로무비중 제일좋았어요. 빠르지만 허술하지않은 전개, 액션, 음악. 황야의무법자 오마주 장면 웃기면서 간지였음",10
4585,더 바,블랑카 수아레즈가 살렸다,8
4586,리멤버,영화에서나마 속이 시원합니다,10
4587,리멤버,진심 재밌습니다 꼭 보세요 ,10
4588,리멤버,진심 재밌습니다 꼭 보세요 ,10
4589,리멤버,반일선동 지긋지긋하다~,2
4590,20세기 소녀,설레고 슬프고ㅠㅠㅠㅠ,10
4591,캐릭터,후반부 개연성이 살짝 답답한면이 있었지만 신선한 소재에 전체적으로 나쁘지않게 재밌게 잘봤음. 별개로 10/26 11시 동성로 롯시에서 코까지 시원하게 골면서 주무시던 분있던데 영화보는데 민폐끼칠꺼면 집에 가서 좀 쳐자라. ,8
4592,나이트라이트,쉽게 돈벌려고 생각하지마라 관객이 호구가 아니다.,2
4593,대무가,"새롭게(?) 시도한 긴장감을 더해주는 카메라앵글부터 스토리,소재 등등 신선했음,,코메디가 조금만 더 가미되었으면 어땠을까하는 개인적인 아쉬움,,,",10
4594,킬링 카인드: 킬러의 수제자,부담없이 재밌게 볼수 있음 ㅋㅋ 매기큐는 항상 멋있네요,10
4595,리멤버,"역사를 잊은 민족에게 미래는 없다면서 수천년간 괴롭힌 중국은 옹호하고, 빌붙는 사람들. 이성민 혼자 극을 부여잡고 발버둥 치지만, 치매 노인의 그것처럼 답이 없는 영화. 이재명 집권했으면 천만 동원 가능했을 영화.",1
4596,블랙 아담,쿠키가 다했지 !!!!,10
4597,명탐정 코난: 비색의 탄환,말도 안되는 억지 스토리.,2
4598,공조2: 인터내셔날,눈병났네? 푸하하하아 진짜 오랜만에 눈이 맑아지네요~^^,10
4599,리멤버,남주혁 이성민 배우님들 연기 최고였어요영화 카타르시스 느껴지고 시원하니 재밌음 친일파 심한말..ㅎㅎ 음악도 좋아요 필주 인규 행복해라,10
4600,리멤버,잘못 채워진 첫단추를 바로 끼울 지 그냥 그대로 입고 다닐 지 마지막 기회의 시간.,9
4601,블랙 아담,뻔한 스토리지만 정의만 외치는 일반적 히어로물에서 탈피된 캐릭터와 액션에 만족함,9
4602,자백,"김윤진, 최광일님은 워낙 연기를 잘하셨는데 소지섭, 나나님은 이번에 새삼 연기력이 좋다 느꼈음. 식상할 수 있었음에도 캐릭터를 잘 살려낸듯. 요근래 영화중에 재밌게 마지막까지 잘 봤음.",10
4603,늑대사냥,킬링타임으로 한번 쯤 볼만한 영화. 하지만 2번 보고 싶지는 않은 영화.서인국의 캐릭터와 다른 배우들의 캐릭터들은 매력이 백점 만점에 백점이다.하지만 이런 매력적인 캐릭터들로 이런 스토리와 설정을 만들어 아깝게 저런 캐릭터들을 살리지 못하고 망작이 되어 버린게 너무 안타깝다. 그냥 범죄자vs경찰 구도로만 갔어도 반타작이상을 씹어먹고도 더 좋은 작품이 되었을 작품인데 이상한 괴물영화로 만들고 매력적인 캐릭터들을 싹 다 죽여버리는 작품이라니.... 영화에서 느낄 수 있는 점이 단 하나도 없음.  감동이든 재미든 뭐 이런 감정을 느낄 수 없고 그저 한번 볼.만.한.영.화 이게 끝이다. ,4
4604,짱구는 못말려 극장판: 정면승부! 로봇아빠의 역습,애니메이션에 완벽이 있다면 이 애니메이션이 가깝다,10
4605,캐릭터,후카세 연기 너무 리얼하고 좋았어요!,10
4606,20세기 소녀,그 시절 감성이 생각나 미소지으며 보게 되었어요,10
4607,자백,영화 재밌게 보구왓어요ㅎ 스토리잼잇음 !!,6
4608,리멤버,차라리 빨갱이를 때려 접지,2
4609,박대박,너무 재밌었습니다 90년도 감성이 물씬 느껴지는 코미디가 좋았어요,10
4610,자백,처음부터 끝까지 집중해서 봤음 나나 이쁘다 ㅋ,8
4611,20세기 소녀,딱 내가 원하던 청춘영화,10
4612,퍼펙트 머더,마지막 약간 급마무리 같은 느낌이 있지만 스릴러 답게 잘만들었다,8
4613,리멤버,최고의 영화였고 너무 재밋고 잘봣다,10
4614,리멤버,최고의 영화였고 너무 재밋고 잘봣다,10
4615,리멤버,최고의 영화였고 너무 재밋고 잘봣다,10
4616,리멤버,최고의 영화였고 너무 재밋고 잘봣다,10
4617,선과 악의 학교,생각나는 대로 만든 영화,1
4618,인생은 아름다워,오세연씨 강진봉씨 너무 귀엽고 사랑스러워서 오열하다 나왔어요,10
4619,오펀: 천사의 탄생,1편에 비하면 좀 별로에요..,5
4620,귀못,드라마적 요소가 강한 호러라자극적인 공포를 원했다면실망할 수 있지만영화 보는 동안 스산한 느낌이 드는음향과 영상에 집중할 수 있었음마지막 크레딧이 올라가며아역배우가 부른듯한 노래소리가여운을 끝까지 끌어주는 느낌,10
4621,자백,"이직 보지는 않았지만 인비저블 게스트 아류작 같은데,,,",6
4622,블랙 아담,무조건 4dx로보세요 진짜효과만점이고 어느히어로물에서보다시피 유치한포인트도 조금있지만 전체적으로 너무재밌었어요,10
4623,자백,"배우들의 반전의 연기에 몰입되서 너무 좋았고 겨울산의 풍경 또한, 영화를 더욱 빛나게 했던거 같다.",10
4624,강철비2: 정상회담,잠수함씬도 좋았고 배우들의 연기도 실감났음.현실성 없다는 평가는 어벤져스 영화평 가서도 해보시길~,10
4625,용과 주근깨 공주,좋은 비주얼과 주제의식을 가진 영화이지만 시달소와 늑대아이의 감독이라기엔 캐릭터 구축이 너무나 형편없었다. ,5
4626,자백,완벽하게 짜여진 스토리인데남자 주인공 캐스팅의 실패.연기력이 필요한 영화인데매우 아쉬움...,6
4627,20세기 소녀,유치할것같아안보다가 연기력에 빠져들었네요나이든저도 옛생각하며 풋풋하게볼수있는 그런영화였고~ 넘좋았어요,10
4628,늑대사냥,"딱 초반 30분 까지만 재미 있음, 말도 안되는 시나리오",2
4629,강변호텔,죽음에 대한 헌시. 삶의 얽힘.,8
4630,블랙 아담,시간 잘가네요,7
4631,오펀: 천사의 탄생,재밌네요,4
4632,에브리씽 에브리웨어 올 앳 원스,괴상한영화 이상한영화,2
4633,블랙 아담,재밌네요,6
4634,리멤버,프리미어 상영으로 받은 해외판 포스터 이쁨. 주말에 나이 지긋하신 분들이 많이 보러 오셨던데 예고나 리뷰에서 느낀 임팩트가 전부인게 그냥저냥 볼만은함...,7
4635,리멤버,예고편보다 더 잼있움 무조건 보세요,10
4636,리멤버, 연기력 좋고 스토리도 좋았다,10
4637,20세기 소녀,영화 보는 내내 너무너무 좋았다,10
4638,미혹,상당히 아쉬운 영화였습니다.,1
4639,리멤버,내용도 없고 보면 후회하는 영화,2
4640,리멤버,이성민 연기가 인상적이었다,7
4641,자백,반전의 반전! 잘 봤습니당!몰입감 최고,8
4642,인생은 아름다워,처음부터 끝까지  울다나왓네요왜이렇게 슬프게만들어놧나요   노래도 찰떡이고...여운이 가시질않네요....  너무감동받은 영화입니다,10
4643,늑대사냥,간단하게 평을 하자면 쓰레기 영화 그 자체다,1
4644,자백,스릴있고 몰입감도 좋고 연기도 좋았으나 뭔가 반전이 더 있을것 같았는데 갑자기 극장불이 켜지고 자막이 올라와서 아쉬웠다..,8
4645,에브리씽 에브리웨어 올 앳 원스,불의에 굴하지 않고 자신의 방식으로 의와 협을 펼치는 것. 이게 전통무협이지,10
4646,늑대사냥,너무 현실감 없음 피만 난무하고.. 재미도 없고 멋도 없고.. 피 철철 나는데 웃긴 건 처음.. 배우들 연기가 아깝,1
4647,라따뚜이,"재밌기도 하지만, Le Festin 가 아주 좋다.",10
4648,에브리씽 에브리웨어 올 앳 원스,"동성애코드는 지겹지만.. 또 멀티버스라는 소재도 이젠 그리 낯설지 않지만, 휴먼드라마일 것 같은 영화에 이런 엄청난 액션이 가미 되어 신선했다. 가족애는 뻔한 것 같아도 언제나 감동을 준다..",7
4649,리멤버,올해 봤던 수많은 영화들중에서 가장 별로네요,1
4650,리멤버,믿고보는 배우! 연기력 ,10
4651,로마,어떤 색감보다 다채롭고 생동감 있는 흑백 시네마.,10
4652,리멤버,배우들이 좌파가 많은이유는 가방끈짧은 애들이 좌파감독 영화에서 연기하고 몰입하며 영화속에서 역사 공부하니 그런것같다...,2
4653,비열한 거리,지금 나왔으면 1000만 넘음,10
4654,리멤버,이성민 배우님 연기 너무 좋았어요.물론 다른 배우분들도요.요즘같은 시국에 특히 적절한 영화네요.잘 만들었고 못 만들었고를 떠나서 잊어서는 안 되는 역사라 제목처럼 꼭 기억할 겁니다.가해국에서는 사죄도 안 하고 뻔뻔하게 구는데 무슨 화해를 하고 과거를 잊고 앞으로 나아갑니까. 과거 없이는 미래도 없습니다. 전범국 일본과 민족반역자 친일파들은 반성하고 사죄해라.,10
4655,20세기 소녀,첫사랑은 이뤄질 수 없는 법이니까,8
4656,에브리씽 에브리웨어 올 앳 원스,"인디영화처럼 생겨선 액션씬이 블록버스터 뺨치길래 놀랐는데 루소형제 제작이었네요. 신파, 메시지, 액션은 상당한 편인데, sf 대서사극을 기대한다면 그건 아님. 모든 것이 가능하고 내 삶이 하나의 가능성에 지나지 않는다면, 나와 내 가족이 가지는 의미는 무엇일까라는 질문을 던지는 고퀄 가족 영화(?)에 가깝습니다.",10
4657,듄,2023년이 기대되게 만드는 영화,10
4658,리멤버,영화 잘 봤어요. 무거운주제인데 유쾌한 포인트가 많아서 시간가는줄 모르고 봤네요,10
4659,공조2: 인터내셔날,"재밌다가, 썰렁한 시간이 더 많았음. 그리고 도대체 윤아가 뭔데.. 무료 관람이라서 보았지 돈 주고 볼 영화는 아님.",2
4660,럭키,투썸서업!투썸서업!,6
4661,에브리씽 에브리웨어 올 앳 원스,"멀티버스는 소재는 신선하다. 그만큼 멀티버스로 만들 수 있는 영화는 무긍무진하다. 감독의 선택은 예술 영화였고 이 영화의 꽃은 화려한 영상비 보단 양자경의 다양한 표정 연기가 아닐까 싶다. 그럼에도 불구하고 평점을 낮게 평가한 이유는 액션과 유모 코드가 조금 어색하다. 너무 합을 맞추다 보니 실제와 가깝지 않은 그냥 무희라고 보면 오히려 편안할 듯 핟. 한줄 평은 액션 영화는 아님, 빛깔이 고운 신선한 샐러드같은 영화지만 베이글과 성을 상징하는 도구, 액션은 조금은 어색한 드레싱이었다.",5
4662,캐릭터,후반에 완전 몰아치네꿀잼,10
4663,도그,보고싶은데 개봉관이 없네요..?,10
4664,늑대사냥,ㅋㅋ 기대 엄청 했는데 어이가 없어서 보는중에 웃음이 픽픽 나요,1
4665,블랙 아담,영화 재밌어요! 영상미쩔고 액션 구도씬이 기존에 보던거랑 달라  흡족해하면서 봤슴돠 아이맥스랑 2d별 차이없었어요,10
4666,담보,투썸서업!투썸서업!,6
4667,아인보: 아마존의 전설,아인보~,10
4668,리멤버,오마이갓....최악,2
4669,리멤버,오랜만에 속시원한 영화믿고보는 이성민 연기력. 그리고 지금까지 가장 좋았던 연기였던 남주혁의 조합,10
4670,20세기 소녀,첫사랑의 아련한 기억이 떠오르게 하는 감성세포가 깨어나는 20세기소녀 ,10
4671,강철비2: 정상회담,하... 너무 재미없는데 ,1
4672,리멤버,"소재만 훌륭 했고, 형편없는 연출이었다.",5
4673,20세기 소녀,너무재밌게봤어요.해피엔딩이었으면더좋았겠지만.ㅠㅠ김유정이쁘다.연기도잘하고.변우석도멋있고.박정우도 괜찮았는데?ㅋㄷ정말 웃고울고.타임머신타고 과거로간듯.예전감성제대로 느꼈네요.보라어른역이 한효주라는게 쫌그다지그랬지만.잘봤어요,10
4674,리멤버,영화는 관객의 공감을 얻기 위해 많은 노력을 기울인다. 그러나 &amp;#39;리멤버&amp;#39;는 필주라는 인물 그 자체로 관객을 영화 속으로 빠져들게 한다. 그의 행동에 대한 당위성도 필요 없다. 그의 복수는 이미 우리 피 속에 녹아 있기 때문이다.,10
